timestamp_sec,timestamp_nsec,sample_count,q_w,q_x,q_y,q_z,q_norm,dot_prev,angular_diff_rad,angular_diff_deg,roll_rad,pitch_rad,yaw_rad,yaw_deg,yaw_diff_rad,yaw_diff_deg,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,snap_detected,snap_magnitude_rad
227,976000000,485,0.9857631921768188,0.16771350800991058,0.011962700635194778,6.1034184909658507e-05,1.0000000008756407,0.9999999943937414,0.0002117783477833301,0.012134005520238548,0.3370927959062691,0.023566488745681326,0.004134103200808692,0.2368666654778627,3.3595609274551796e-08,1.924886621602383e-06,-0.0625,-0.0625,-0.125,-0.01,0.03,-0.03,0,0.0
228,326000000,486,0.9857630133628845,0.16771475970745087,0.01196269877254963,6.103417763370089e-05,1.0000000345125475,1.0000000353873892,0.0,0.0,0.3370953465804284,0.023566480642630665,0.004134132494731678,0.2368683438960152,2.929392298612471e-08,1.6784181524862154e-06,0.25,-0.125,0.0,0.0,0.02,-0.03,0,0.0
228,743000000,487,0.9857628345489502,0.16771580278873444,0.01196269690990448,6.103416671976447e-05,1.0000000331627887,1.0000000676747771,0.0,0.0,0.3370974627014539,0.023566472566274522,0.004134156788901262,0.23686973584939913,2.4294169584035408e-08,1.3919533839403236e-06,0.5,0.0,0.0,0.0,0.04,-0.05,0,0.0
229,137000000,488,0.98576420545578,0.16770778596401215,0.011962713673710823,6.1034250393277034e-05,1.0000000402372167,1.000000073366932,0.0,0.0,0.33708119777935525,0.02356653938516992,0.004133970891648273,0.2368590847213798,-1.8589725298868987e-07,-1.0651128019327659e-05,-0.25,0.125,0.125,0.01,0.04,-0.04,0,0.0
229,487000000,489,0.9857653379440308,0.16770097613334656,0.011962727643549442,6.1034323152853176e-05,1.0000000147329244,1.0000000549463137,0.0,0.0,0.33706737155769506,0.023566594844662694,0.004133812890979189,0.236850031949881,-1.580006690846819e-07,-9.052771498795417e-06,0.5,0.0625,0.125,0.01,0.01,-0.04,0,0.0
229,860000000,490,0.9857615232467651,0.1677234023809433,0.011962792836129665,6.103465420892462e-05,1.0000000162788456,1.000000030753024,0.0,0.0,0.3371128792395005,0.023566629265932906,0.004134371668120072,0.236882047521742,5.587771408832251e-07,3.2015571860995804e-05,0.1875,0.0625,0.0,0.0,0.05,-0.03,0,0.0
230,314000000,491,0.9857583045959473,0.16774246096611023,0.011962847784161568,6.103493433329277e-05,1.0000000408716059,1.0000000569636565,0.0,0.0,0.3371515608213447,0.023566658176366603,0.004134846388175368,0.23690924697736068,4.7472005529607814e-07,2.719945561868234e-05,-0.1875,0.0625,-0.0625,0.0,0.02,-0.01,0,0.0
230,666000000,492,0.9857555627822876,0.16775865852832794,0.011962894350290298,6.103517080191523e-05,1.0000000558169868,1.0000000965536548,0.0,0.0,0.3371844338156208,0.02356668233234259,0.004135249799154098,0.23693236072385113,4.034109787297291e-07,2.31137464904553e-05,-0.125,0.0625,0.0625,0.0,0.04,-0.04,0,0.0
231,120000000,493,0.9857532382011414,0.16777242720127106,0.011962934397161007,6.103537452872843e-05,1.000000074738872,1.0000001304583725,0.0,0.0,0.33721237944930577,0.02356670392445987,0.00413559288118106,0.23695201787602288,3.430820269623505e-07,1.96571521717362e-05,-0.125,0.0625,-0.125,0.0,0.05,-0.02,0,0.0
231,473000000,494,0.9857511520385742,0.16778410971164703,0.011962966062128544,6.103554187575355e-05,0.9999999787497234,1.0000000534181814,0.0,0.0,0.33723605491727165,0.02356671495957958,0.004135883180809649,0.23696865081953525,2.9029962858931335e-07,1.663294351238299e-05,0.0625,-0.125,-0.0625,0.0,0.02,-0.06,0,0.0
231,836000000,495,0.9857494831085205,0.16779406368732452,0.011962994933128357,6.103568739490584e-05,1.0000000041152732,0.999999982814063,0.00037079306418607346,0.021244877650585445,0.3372562618733814,0.023566730688459218,0.004136131183343075,0.23698286031800908,2.4800253342529416e-07,1.4209498473821484e-05,0.0625,0.0625,0.0625,0.0,0.04,-0.05,0,0.0
232,269000000,496,0.9857480525970459,0.16780252754688263,0.011963020078837872,6.103581108618528e-05,1.0000000145123837,1.000000018590815,0.0,0.0,0.337273440281271,0.023566744965982774,0.004136342259604991,0.23699495409697227,2.110762619160142e-07,1.2093778963185565e-05,0.0,-0.0625,-0.125,0.0,0.05,-0.04,0,0.0
232,754000000,497,0.9857468605041504,0.16780970990657806,0.011963041499257088,6.103592022554949e-05,1.0000000449100066,1.0000000593958875,0.0,0.0,0.3372880246877027,0.023566757764304558,0.0041365214162435255,0.23700521901623206,1.7915663853493302e-07,1.026491925980251e-05,0.0,-0.0625,0.0625,0.0,0.04,-0.03,0,0.0
233,136000000,498,0.9857458472251892,0.16781581938266754,0.011963059194386005,6.103601481299847e-05,1.0000000715337303,1.0000001164245642,0.0,0.0,0.3373004307655606,0.023566767631506152,0.004136673638376484,0.23701394070199908,1.5222213295851966e-07,8.721685767002444e-06,0.8125,-0.1875,-0.125,0.01,0.02,-0.04,0,0.0
233,489000000,499,0.985741913318634,0.16783881187438965,0.01196303777396679,6.103590567363426e-05,1.0000000522213244,1.0000001234829932,0.0,0.0,0.3373470806128961,0.023566628469634934,0.004137216015441305,0.23704501661871802,5.423770648212839e-07,3.107591671895304e-05,0.25,-0.125,0.0625,0.0,0.03,-0.09,0,0.0
233,842000000,500,0.9857401251792908,0.16784945130348206,0.01196303777396679,6.103590567363426e-05,1.0000000753447607,1.0000001275078918,0.0,0.0,0.33736867761573897,0.02356658437545948,0.0041374704254117465,0.23705959323629036,2.544099704411551e-07,1.4576617572326214e-05,-0.0625,-0.0625,0.0625,0.0,0.02,-0.06,0,0.0
234,195000000,501,0.9857385754585266,0.16785849630832672,0.01196303777396679,6.103590567363426e-05,1.0000000659640285,1.0000001412666872,0.0,0.0,0.3373870287898847,0.02356654618197776,0.004137686705909426,0.2370719851959984,2.1628049767970225e-07,1.2391959708035934e-05,0.25,-0.125,0.0,0.01,0.05,-0.05,0,0.0
234,599000000,502,0.9857372641563416,0.16786618530750275,0.01196303777396679,6.103590567363426e-05,1.0000000640571405,1.000000129990753,0.0,0.0,0.33740263077240285,0.023566513860077482,0.004137870562891064,0.23708251942508024,1.838569816375174e-07,1.0534229081844022e-05,-0.25,-0.0625,0.0625,0.0,0.03,-0.03,0,0.0
234,951000000,503,0.9857361316680908,0.16787272691726685,0.01196303777396679,6.103590567363426e-05,1.000000045858386,1.000000109893492,0.0,0.0,0.3374158992392581,0.023566485957784055,0.004138026981790746,0.2370914815678681,1.5641889968259076e-07,8.962142787892663e-06,0.25,0.0625,-0.0625,0.0,0.02,-0.03,0,0.0
235,305000000,504,0.9857351779937744,0.16787828505039215,0.01196303777396679,6.103590567363426e-05,1.0000000388620203,1.000000084704507,0.0,0.0,0.33742717563580654,0.023566462455082787,0.004138159885453676,0.23709909638683585,1.329036629299854e-07,7.614818967717456e-06,-0.125,0.125,0.0625,0.0,0.03,-0.04,0,0.0
235,755000000,505,0.9857343435287476,0.1678830087184906,0.01196303777396679,6.103590567363426e-05,1.0000000093132935,1.0000000481638098,0.0,0.0,0.33743675148128,0.02356644190727716,0.004138272832824736,0.23710556779450467,1.1294737106010144e-07,6.471407668841868e-06,0.0625,0.0625,0.0625,0.0,0.03,-0.07,0,0.0
236,132000000,506,0.985733687877655,0.16788701713085175,0.01196303777396679,6.103590567363426e-05,1.0000000359680696,1.000000045273115,0.0,0.0,0.33744489399380784,0.023566425726312373,0.004138368684160232,0.23711105967148927,9.585133549545877e-08,5.491876984582287e-06,-0.125,0.125,0.125,0.01,0.04,-0.03,0,0.0
236,504000000,507,0.9857330918312073,0.16789042949676514,0.01196303777396679,6.103590567363426e-05,1.0000000213229412,1.0000000572850118,0.0,0.0,0.3374518137242051,0.023566411044629608,0.0041384502778824385,0.23711573464740646,8.159372220668121e-08,4.674975917205695e-06,1.0,-0.0625,-0.125,0.01,0.04,-0.05,0,0.0
236,876000000,508,0.9857326149940491,0.16789333522319794,0.01196303777396679,6.103590567363426e-05,1.0000000391367685,1.0000000604553754,0.0,0.0,0.337457715811328,0.023566399277813097,0.0041385197610030715,0.23711971573696614,6.948312063301959e-08,3.981089559670392e-06,0.875,0.0,-0.125,0.0,0.01,-0.07,0,0.0
237,261000000,509,0.9857352375984192,0.16787800192832947,0.0119630740955472,6.103609484853223e-05,1.000000050520939,1.000000089536715,0.0,0.0,0.3374266053127019,0.02356653547943322,0.00413816569562754,0.23709942928527647,-3.540653755315301e-07,-2.0286451689671243e-05,1.25,-0.0625,-0.0625,0.01,0.02,-0.06,0,0.0
237,632000000,510,0.9857313632965088,0.16790056228637695,0.011963031254708767,6.10358765698038e-05,1.0000000186223272,1.0000000688812767,0.0,0.0,0.3374723744531475,0.023566355592551123,0.004138690321523254,0.23712948813492413,5.246258957137401e-07,3.0058849647667773e-05,0.25,0.125,0.0,0.0,0.03,-0.05,0,0.0
237,986000000,511,0.9857296347618103,0.1679108440876007,0.01196301355957985,6.103578925831243e-05,1.0000000409143275,1.000000059482304,0.0,0.0,0.3374932454960976,0.023566278102982795,0.004138930060009102,0.23714322413835007,2.397384858479623e-07,1.3736003425945056e-05,0.1875,0.125,-0.0625,0.0,0.04,-0.03,0,0.0
238,353000000,512,0.9857326745986938,0.16789288818836212,0.011963053606450558,6.103599298512563e-05,1.0000000230263535,1.0000000637748538,0.0,0.0,0.33745680369282305,0.023566431951436522,0.004138514562680884,0.23711941789504423,-4.154973282178079e-07,-2.380624330584232e-05,0.0,-0.125,-0.1875,0.0,0.04,-0.08,0,0.0
238,762000000,513,0.985740065574646,0.16784942150115967,0.011963034979999065,6.103589839767665e-05,1.0000000115543475,1.0000000336087114,0.0,0.0,0.33736859660145463,0.023566577445258575,0.00413746875180336,0.23705949734559326,-1.0458108775238464e-06,-5.992054945098945e-05,0.0625,-0.125,0.0625,0.0,0.02,-0.03,0,0.0
239,216000000,514,0.9857463836669922,0.16781248152256012,0.011963020078837872,6.10358256381005e-05,1.0000000397210447,1.0000000505731528,0.0,0.0,0.3372936469000676,0.0235667038036833,0.004136580307852605,0.23700859325688106,-8.884439507547345e-07,-5.0904088712175036e-05,0.0625,0.25,-0.0625,-0.01,0.04,-0.03,0,0.0
239,589000000,515,0.9857501983642578,0.16778996586799622,0.011962988413870335,6.103565829107538e-05,1.0000000215191491,1.0000000609794413,0.0,0.0,0.33724795215103065,0.023566735460259107,0.004136030952895749,0.2369771175363986,-5.493549568563044e-07,-3.147572048245767e-05,-0.0625,0.0,0.0,0.01,0.02,-0.04,0,0.0
239,968000000,516,0.9857534766197205,0.16777083277702332,0.01196296140551567,6.103552004788071e-05,1.0000000425847422,1.0000000639154811,0.0,0.0,0.3372091340768583,0.02356676303821021,0.004135564109221465,0.23695036936416974,-4.668436742842619e-07,-2.6748172228868288e-05,-0.5,0.25,0.125,0.01,0.04,-0.02,0,0.0
240,343000000,517,0.9857562184333801,0.16775456070899963,0.011962938122451305,6.103540363255888e-05,1.0000000152162944,1.0000000576648886,0.0,0.0,0.33717610612163856,0.023566784767221693,0.004135166966986801,0.23692761479025715,-3.9714223466335435e-07,-2.275457391260435e-05,0.1875,0.0625,0.0625,0.01,0.04,-0.06,0,0.0
240,740000000,518,0.9857586026191711,0.16774074733257294,0.011962919495999813,6.10353090451099e-05,1.0000000480607827,1.0000000631788315,0.0,0.0,0.3371480867574022,0.0235668068126503,0.004134830231267002,0.23690832125470135,-3.367357197994053e-07,-1.9293535555805795e-05,-0.4375,0.0,0.125,0.0,0.02,-0.04,0,0.0
241,92000000,519,0.9857605695724487,0.167728990316391,0.01196290273219347,6.103522173361853e-05,1.0000000147417163,1.000000062731452,0.0,0.0,0.33712421891737965,0.023566822292233156,0.00413454329866733,0.23689188122773538,-2.8693259967235013e-07,-1.644002696594249e-05,0.125,0.0,-0.0625,0.0,0.02,-0.04,0,0.0
241,549000000,520,0.9857637882232666,0.1677100956439972,0.011962906457483768,6.103524356149137e-05,1.0000000186047076,1.0000000331627399,0.0,0.0,0.337085879888597,0.023566908968787402,0.004134092793372531,0.2368660691756951,-4.5050529479898765e-07,-2.581205204027895e-05,-0.3125,0.0,0.0625,0.0,0.05,-0.03,0,0.0
241,986000000,521,0.9857695698738098,0.16767625510692596,0.011962947435677052,6.103545456426218e-05,1.0000000436262764,1.0000000616416793,0.0,0.0,0.3370172208695455,0.02356713221175131,0.004133297789054863,0.2368205187835981,-7.950043176673666e-07,-4.5550392097017895e-05,-0.5625,-0.125,0.0625,0.0,0.03,-0.01,0,0.0
242,381000000,522,0.9857744574546814,0.16764748096466064,0.011962980963289738,6.103562918724492e-05,1.0000000377413711,1.0000000809417287,0.0,0.0,0.3369588326276031,0.0235673187585643,0.004132621349064027,0.23678176162702932,-6.764399908361016e-07,-3.8757156568776703e-05,0.0625,-0.25,0.0625,0.0,0.03,-0.02,0,0.0
242,726000000,523,0.9857819080352783,0.16760371625423431,0.011962938122451305,6.10354109085165e-05,1.0000000457628724,1.0000000825188138,0.0,0.0,0.336870030512387,0.023567418000566276,0.004131560060722069,0.23672095428418868,-1.0612883419580665e-06,-6.080734284063409e-05,0.125,-0.125,0.1875,0.0,0.02,-0.03,0,0.0
243,77000000,524,0.9857867360115051,0.1675754189491272,0.011962884105741978,6.103513078414835e-05,1.0000000621268015,1.0000001074776521,0.0,0.0,0.33681261662813317,0.023567430567865966,0.004130864758394284,0.23668111639532097,-6.953023277854117e-07,-3.983788886772584e-05,0.25,0.25,-0.0625,0.01,0.04,-0.04,0,0.0
243,532000000,525,0.9857908487319946,0.16755136847496033,0.011962837539613247,6.103489431552589e-05,1.0000000858644142,1.0000001476935505,0.0,0.0,0.3367638227273026,0.02356744017669331,0.004130273595382492,0.23664724524974104,-5.911630117918718e-07,-3.387114557991677e-05,0.3125,0.0,-0.0625,0.0,0.03,-0.06,0,0.0
243,884000000,526,0.9857925176620483,0.16754132509231567,0.011962887831032276,6.103515261202119e-05,1.0000000489513572,1.0000001347639476,0.0,0.0,0.33674343247153427,0.02356758043917461,0.004130050815407085,0.23663448089739023,-2.2277997540655348e-07,-1.276435235082379e-05,0.3125,0.125,-0.125,0.01,0.0,-0.03,0,0.0
244,329000000,527,0.985793948173523,0.1675327867269516,0.011962930671870708,6.103536725277081e-05,1.000000029159808,1.0000000780736906,0.0,0.0,0.3367261014776771,0.023567700133351445,0.004129861438179546,0.23662363038151632,-1.893772275394015e-07,-1.085051587389637e-05,-0.1875,0.125,0.0625,-0.02,0.02,-0.03,0,0.0
244,693000000,528,0.9857921600341797,0.16754333674907684,0.011962930671870708,6.103536725277081e-05,1.0000000339547215,1.0000000630572803,0.0,0.0,0.3367475100307959,0.02356765605048648,0.004130113706171791,0.2366380842727782,2.5226799224477986e-07,1.4453891261864868e-05,-0.125,0.0,0.0,0.01,0.03,-0.03,0,0.0
245,132000000,529,0.9857906103134155,0.16755229234695435,0.011962930671870708,6.103536725277081e-05,1.0000000067441956,1.0000000406576157,0.0,0.0,0.3367656731022479,0.02356761786826259,0.004130327845030527,0.23665035352561353,2.1413885873625832e-07,1.2269252835335739e-05,-0.1875,0.125,0.0625,0.0,0.05,-0.02,0,0.0
245,514000000,530,0.9857878088951111,0.16756880283355713,0.011962912045419216,6.103527266532183e-05,1.0000000114196033,1.0000000180235769,0.0,0.0,0.33679917587739017,0.02356751210534105,0.004130716202615896,0.23667260477619706,3.88357585368905e-07,2.2251250583529828e-05,0.0,0.0625,-0.0625,-0.02,0.05,-0.02,0,0.0
245,963000000,531,0.9857854247093201,0.16758283972740173,0.011962896212935448,6.103519262978807e-05,1.0000000131757654,1.0000000244940093,0.0,0.0,0.3368276586467027,0.023567422135216926,0.004131046377272493,0.23669152239052224,3.301746565971195e-07,1.8917614325196228e-05,0.375,0.1875,0.0625,0.0,0.01,-0.04,0,0.0
246,319000000,532,0.9857833981513977,0.167594775557518,0.011962883174419403,6.1035123508190736e-05,1.0000000155821114,1.0000000286845914,0.0,0.0,0.33685187842401243,0.023567346487057547,0.004131327270460954,0.23670761638471502,2.8089318846076516e-07,1.609399419277468e-05,-0.0625,-0.0625,-0.0625,0.0,0.04,-0.04,0,0.0
246,766000000,533,0.9857816696166992,0.16760492324829102,0.011962871998548508,6.103506530052982e-05,1.0000000122405428,1.0000000277696726,0.0,0.0,0.33687246807895743,0.023567281859436698,0.004131566051776532,0.23672129754632426,2.3878131557870247e-07,1.3681161609241065e-05,0.0625,0.25,0.0,-0.01,0.03,-0.03,0,0.0
247,139000000,534,0.9857801795005798,0.16761355102062225,0.011962861754000187,6.1035014368826523e-05,0.9999999892842781,1.0000000014864914,0.0,0.0,0.3368899673823336,0.023567224957633588,0.004131768813635032,0.23673291494506252,2.0276185849939232e-07,1.1617398738243979e-05,0.3125,-0.25,-0.0625,0.01,0.02,-0.07,0,0.0
247,491000000,535,0.9857774376869202,0.16762977838516235,0.011962834745645523,6.1034876125631854e-05,1.000000006197228,0.9999999953460835,0.0001929542220948235,0.011055462565263324,0.33692289984659457,0.023567104141227396,0.004132147499602254,0.23675461205274514,3.786859672219242e-07,2.169710768264569e-05,0.375,0.125,-0.125,0.0,0.03,-0.06,0,0.0
247,936000000,536,0.9857781529426575,0.1676257848739624,0.011962849646806717,6.10349525231868e-05,1.0000000420352926,1.0000000482242914,0.0,0.0,0.33691480818941355,0.02356715110759479,0.004132057164376115,0.23674943622554603,-9.033522613884765e-08,-5.175827199115846e-06,0.0625,-0.0625,0.0,0.0,0.04,-0.04,0,0.0
248,289000000,537,0.9857787489891052,0.167622372508049,0.011962861754000187,6.1035014368826523e-05,1.0000000577551837,1.000000099784479,0.0,0.0,0.33690788926127574,0.02356718964496624,0.004131979756258849,0.23674500106712665,-7.740811726591329e-08,-4.4351584193905884e-06,0.25,0.125,0.0,0.0,0.03,-0.03,0,0.0
248,640000000,538,0.9857792258262634,0.1676194816827774,0.011962871998548508,6.103506530052982e-05,1.0000000433709806,1.0000001011218747,0.0,0.0,0.33690201892063076,0.023567221596047516,0.004131914168538857,0.23674124316758322,-6.558771999207874e-08,-3.757899543431925e-06,0.25,0.1875,-0.125,0.01,0.04,-0.01,0,0.0
249,35000000,539,0.9857796430587769,0.16761702299118042,0.01196288038045168,6.103510895627551e-05,1.0000000426488975,1.0000000860167704,0.0,0.0,0.33689702979935116,0.023567248397005244,0.0041318582760272145,0.23673804076255972,-5.589251164239001e-08,-3.202405023494765e-06,0.25,0.125,0.0,0.01,0.03,-0.01,0,0.0
249,473000000,540,0.9857800006866455,0.16761493682861328,0.011962887831032276,6.103514533606358e-05,1.0000000456061837,1.0000000882528433,0.0,0.0,0.3368927977573761,0.02356727189177787,0.004131810964777341,0.23673533002761848,-4.731124987351204e-08,-2.71073494124109e-06,0.0625,-0.0625,-0.0625,0.0,0.03,-0.04,0,0.0
249,831000000,541,0.9857802987098694,0.1676131635904312,0.011962894350290298,6.103517807787284e-05,1.0000000422499196,1.0000000878544888,0.0,0.0,0.33688919864070604,0.023567292086418654,0.004131770815519894,0.23673302964461618,-4.014925744730974e-08,-2.3003830023150374e-06,-0.125,0.0,0.0,-0.01,0.03,-0.06,0,0.0
250,285000000,542,0.9857805371284485,0.16761164367198944,0.011962899938225746,6.10352071817033e-05,1.000000022587953,1.0000000648366905,0.0,0.0,0.33688610829588644,0.023567308988201474,0.004131736401804273,0.2367310578839537,-3.441371562110801e-08,-1.9717606624529214e-06,0.3125,-0.0625,0.0625,0.0,0.05,-0.04,0,0.0
250,648000000,543,0.9857807755470276,0.16761036217212677,0.01196290459483862,6.103522900957614e-05,1.0000000428786067,1.0000000654657115,0.0,0.0,0.33688351454689885,0.02356732402664777,0.004131707367132629,0.236729394319809,-2.903467164350887e-08,-1.6635641447212278e-06,-0.1875,-0.0625,0.0625,0.0,0.02,-0.03,0,0.0
251,93000000,544,0.9857809543609619,0.16760927438735962,0.011962908320128918,6.103525083744898e-05,1.000000036871121,1.0000000797491218,0.0,0.0,0.33688130541615147,0.023567335778288963,0.004131682648734416,0.23672797805991508,-2.471839821282379e-08,-1.41625989391852e-06,0.0,-0.1875,0.125,0.0,0.06,-0.07,0,0.0
251,495000000,545,0.9857795834541321,0.16761724650859833,0.011962893418967724,6.103517080191523e-05,1.0000000215131857,1.0000000583515907,0.0,0.0,0.33689747671763653,0.023567272635837997,0.0041318681146943715,0.23673860447666387,1.8546595995528464e-07,1.0626416748780145e-05,0.25,-0.125,0.0625,-0.01,0.04,-0.03,0,0.0
251,929000000,546,0.9857784509658813,0.16762402653694153,0.01196288038045168,6.10351053182967e-05,1.0000000414467145,1.0000000629362757,0.0,0.0,0.33691124048653215,0.02356721901341143,0.004132025733568955,0.23674763537294907,1.57618874583286e-07,9.03089628522413e-06,0.4375,-0.1875,0.0,0.0,0.04,-0.04,0,0.0
252,300000000,547,0.9857774376869202,0.16762977838516235,0.011962869204580784,6.103504711063579e-05,1.0000000066094656,1.0000000480391258,0.0,0.0,0.3369229003996827,0.023567172040439933,0.004132159399412607,0.2367552938616554,1.3366584365216705e-07,7.658488706324698e-06,-0.125,0.0,0.0625,0.0,0.05,-0.02,0,0.0
252,722000000,548,0.9857766032218933,0.16763466596603394,0.011962859891355038,6.1034999816911295e-05,1.0000000032176446,1.0000000098148178,0.0,0.0,0.3369328167315452,0.023567133122149267,0.00413227304959788,0.23676180553761245,1.136501852731786e-07,6.511675957032997e-06,-0.25,0.0,0.0625,-0.01,0.04,-0.04,0,0.0
253,170000000,549,0.985775887966156,0.16763882339000702,0.011962851509451866,6.103495979914442e-05,0.9999999949722764,0.9999999981810231,0.0001206309034560257,0.006911641646880369,0.3369412499400689,0.023567098980224233,0.004132369566806449,0.23676733556631382,9.651720856915236e-08,5.530028701396333e-06,0.3125,0.125,0.0,0.0,0.03,-0.03,0,0.0
253,642000000,550,0.9857768416404724,0.16763347387313843,0.011962863616645336,6.103502164478414e-05,1.000000038454312,1.0000000334118258,0.0,0.0,0.3369304091789225,0.023567146312958788,0.004132245842436248,0.23676024668207837,-1.2372437020128496e-07,-7.0888842354477955e-06,0.4375,0.0,0.0,0.0,0.03,-0.08,0,0.0
254,25000000,551,0.9857776165008545,0.1676289141178131,0.011962873861193657,6.103507257648744e-05,1.00000003805936,1.0000000765029777,0.0,0.0,0.33692115684446133,0.023567185600193847,0.004132140350172703,0.23675420242060596,-1.0549226354527458e-07,-6.044261472426024e-06,0.125,0.0,0.1875,0.0,0.03,-0.02,0,0.0
254,371000000,552,0.985778272151947,0.1676250398159027,0.011962882243096828,6.103511623223312e-05,1.0000000350485037,1.0000000731001453,0.0,0.0,0.3369132945267154,0.023567218279908486,0.004132050608244045,0.23674906058684853,-8.974192865739139e-08,-5.141833757432661e-06,-0.125,0.0,-0.0625,0.0,0.02,-0.03,0,0.0
254,771000000,553,0.98577880859375,0.16762174665927887,0.011962889693677425,6.103515261202119e-05,1.0000000119403667,1.0000000469833048,0.0,0.0,0.3369066049674817,0.023567246201491625,0.004131974432891185,0.2367446960606267,-7.617535286059962e-08,-4.36452622183216e-06,0.25,0.0,0.0,0.0,0.04,-0.05,0,0.0
255,184000000,554,0.9857792854309082,0.16761894524097443,0.011962895281612873,6.103518535383046e-05,1.0000000124885906,1.0000000244249199,0.0,0.0,0.3369009207828543,0.023567268964449155,0.00413190938641953,0.23674096917232865,-6.504647165513078e-08,-3.726888298056332e-06,0.0,0.0625,0.0625,0.0,0.03,-0.04,0,0.0
255,557000000,555,0.9857797026634216,0.1676165610551834,0.011962899938225746,6.10352071817033e-05,1.0000000242116889,1.0000000366973507,0.0,0.0,0.33689608679354677,0.023567288416978686,0.004131853983915674,0.23673779484268326,-5.5402503855439544e-08,-3.1743296453739575e-06,0.0,-0.0625,0.0,-0.01,0.03,-0.05,0,0.0
255,990000000,556,0.9857800602912903,0.16761453449726105,0.01196290459483862,6.103522900957614e-05,1.0000000371271383,1.0000000613367108,0.0,0.0,0.33689197885996736,0.023567306399362806,0.004131807132929324,0.2367351104788994,-4.685098635003743e-08,-2.684363783882174e-06,0.0625,-0.0625,0.0,0.0,0.0,-0.03,0,0.0
256,395000000,557,0.9857803583145142,0.16761282086372375,0.011962908320128918,6.103525083744898e-05,1.0000000437286811,1.0000000808543084,0.0,0.0,0.3368885038514736,0.023567321080389236,0.004131767451143634,0.2367328368800558,-3.9681785689825444e-08,-2.273598843569624e-06,0.125,-0.125,0.0,-0.01,0.04,-0.04,0,0.0
256,748000000,558,0.9857805967330933,0.16761136054992676,0.011962911114096642,6.103526538936421e-05,1.0000000340242385,1.0000000777518268,0.0,0.0,0.33688553761451334,0.023567332469772682,0.004131733497752233,0.23673089149402834,-3.3953391401393695e-08,-1.9453860274556384e-06,-0.25,0.0,-0.0625,0.0,0.04,-0.03,0,0.0
257,93000000,559,0.9857807755470276,0.16761012375354767,0.011962913908064365,6.103527994127944e-05,1.0000000030286278,1.0000000370520863,0.0,0.0,0.33688301808730475,0.023567342405379808,0.004131704886345657,0.23672925218118565,-2.8611406575548837e-08,-1.6393128427117998e-06,-0.5625,-0.125,0.0625,0.0,0.04,-0.03,0,0.0
257,444000000,560,0.9857794642448425,0.16761796176433563,0.011962898075580597,6.103519990574569e-05,1.0000000239442703,1.0000000269413216,0.0,0.0,0.336898928898001,0.02356727886911142,0.0041318868376028035,0.2367396772202972,1.819512571461096e-07,1.042503911157164e-05,0.3125,-0.0625,0.0625,0.0,0.04,-0.02,0,0.0
257,964000000,561,0.9857798218727112,0.16761572659015656,0.01196290273219347,6.103522173361853e-05,1.0000000018894093,1.000000025831118,0.0,0.0,0.33689438642838004,0.02356729687696484,0.004131834993981253,0.23673670679958772,-5.184362155026545e-08,-2.9704207095036924e-06,-0.125,0.0625,-0.0625,0.02,0.07,-0.04,0,0.0
258,351000000,562,0.9857801795005798,0.16761384904384613,0.011962907388806343,6.103525083744898e-05,1.000000039782991,1.0000000416705745,0.0,0.0,0.3368905888774104,0.02356731483871741,0.00413179172350877,0.2367342275841369,-4.3270472482870304e-08,-2.479215450805433e-06,1.0,0.0,0.0,0.0,0.04,-0.03,0,0.0
258,905000000,563,0.985771119594574,0.16766713559627533,0.011962908320128918,6.10352581134066e-05,1.0000000417432882,1.0000000800655116,0.0,0.0,0.3369987149922668,0.023567093340561496,0.004133066211616501,0.23680725037374947,1.2744881077303427e-06,7.302278961256322e-05,-0.1875,-0.0625,0.0,-0.01,0.03,-0.06,0,0.0
259,278000000,564,0.985763430595398,0.16771242022514343,0.011962909251451492,6.10352581134066e-05,1.0000000559600206,1.000000096648402,0.0,0.0,0.3370906088621462,0.023566905631061674,0.004134149348840273,0.23686930956530514,1.083137223772089e-06,6.205919155565773e-05,0.1875,0.0,0.0,-0.01,0.03,-0.04,0,0.0
259,712000000,565,0.9857568740844727,0.16775092482566833,0.011962910182774067,6.10352581134066e-05,1.0000000512649996,1.000000106462227,0.0,0.0,0.33716873953004367,0.023566745852642023,0.004135070363093371,0.23692207979487903,9.210142530979154e-07,5.277022957390436e-05,-0.25,-0.0625,0.0625,0.0,0.03,-0.03,0,0.0
260,103000000,566,0.9857497811317444,0.16779254376888275,0.01196289248764515,6.103516352595761e-05,1.0000000416338375,1.0000000920076157,0.0,0.0,0.33725318848044644,0.023566536155057608,0.004136059402591213,0.23697874758387713,9.890394978423478e-07,5.666778899810482e-05,0.125,-0.0625,0.1875,-0.01,0.02,-0.03,0,0.0
260,468000000,567,0.9857437610626221,0.16782791912555695,0.011962877586483955,6.1035087128402665e-05,1.0000000435386638,1.0000000845286743,0.0,0.0,0.33732497229738906,0.02356635840072873,0.004136900121925301,0.23702691725347544,8.407193340881705e-07,4.816966959830121e-05,0.5625,0.0,-0.0625,0.0,0.04,-0.03,0,0.0
